"","X.strike.","X.strikedate.","X.nummentions."
"1","strike","strikedate","nummentions"
"1223","164","18957","1867"
"1224","164","18958","2282"
"1225","164","18959","1989"
"1226","164","18960","2318"
"1227","164","18961","2068"
"1228","164","18962","2662"
"1229","164","18963","2167"
"1230","164","18964","2342"
"1231","164","18965","1995"
"1232","164","18966","2226"
"1233","164","18967","2112"
"1234","164","18968","1701"
"1235","164","18969","2064"
"1236","164","18970","2003"
"1237","164","18971","2"
"1238","164","18972","0"
"1239","164","18973","0"
"1240","164","18974","0"
"1241","164","18975","0"
"1242","164","18976","0"
"1243","164","18977","0"
"1244","164","18978","0"
"1245","164","18979","0"
"1246","164","18980","0"
"1247","164","18981","0"
"1248","164","18982","0"
"1249","164","18983","0"
"1250","164","18984","0"
"1251","164","18985","0"
"1252","164","18986","0"
"1253","164","18987","0"
"1254","164","18988","0"
"1255","164","18989","0"
"1256","164","18990","0"
"1257","164","18991","0"
"1258","164","18992","0"
"1259","164","18993","0"
"1260","164","18994","0"
"1261","164","18995","0"
"1262","164","18996","0"
"1263","164","18997","0"
"1264","164","18998","0"
"1265","164","18999","0"
"1266","164","19000","0"
"1267","164","19001","0"
"1268","164","19002","0"
"1269","164","19003","0"
"1270","164","19004","0"
"1271","164","19005","0"
"1272","164","19006","19"
"1273","164","19007","9"
"1274","164","19008","0"
"1275","164","19009","0"
"1276","164","19010","0"
"1277","164","19011","0"
"1278","164","19012","0"
"1279","164","19013","0"
"1280","164","19014","0"
"1281","164","19015","0"
"1282","164","19016","0"
"1283","164","19017","3"
"1284","165","18934","5"
"1285","165","18935","2"
"1286","165","18936","6"
"1287","165","18937","4"
"1288","165","18938","6"
"1289","165","18939","2"
"1290","165","18940","4"
"1291","165","18941","1"
"1292","165","18942","4"
"1293","165","18943","1"
"1294","165","18944","1"
"1295","166","18934","465"
"1296","166","18935","348"
"1297","166","18936","313"
"1298","166","18937","426"
"1299","166","18938","393"
"1300","166","18939","405"
"1301","166","18940","431"
"1302","166","18941","411"
"1303","166","18942","410"
"1304","166","18943","437"
"1305","166","18944","375"
"1306","166","18945","430"
"1307","166","18946","455"
"1308","166","18947","524"
"1309","166","18948","472"
"1310","166","18949","455"
"1311","166","18950","478"
"1312","166","18951","349"
"1313","166","18952","359"
"1314","166","18953","483"
"1315","166","18954","455"
"1316","166","18955","424"
"1317","166","18956","341"
"1318","166","18957","416"
"1319","166","18958","511"
"1320","166","18959","399"
"1321","166","18960","471"
"1322","166","18961","408"
"1323","166","18962","555"
"1324","167","18934","2024"
"1325","167","18935","1754"
"1326","167","18936","1537"
"1327","167","18937","1578"
"1328","167","18938","1881"
"1329","167","18939","1886"
"1330","167","18940","1892"
"1331","167","18941","2043"
"1332","167","18942","2095"
"1333","167","18943","2017"
"1334","167","18944","1805"
"1335","167","18945","1925"
"1336","167","18946","2178"
"1337","167","18947","2590"
"1338","167","18948","2253"
"1339","167","18949","2000"
"1340","167","18950","2380"
"1341","168","18934","2024"
"1342","168","18935","1754"
"1343","168","18936","1537"
"1344","168","18937","1578"
"1345","168","18938","1881"
"1346","168","18939","1886"
"1347","168","18940","1892"
"1348","168","18941","2043"
"1349","168","18942","2095"
"1350","168","18943","2017"
"1351","168","18944","1805"
"1352","168","18945","1925"
"1353","168","18946","2178"
"1354","168","18947","2590"
"1355","168","18948","2253"
"1356","168","18949","2000"
"1357","168","18950","2380"
"1358","169","18934","2024"
"1359","169","18935","1754"
"1360","169","18936","1537"
"1361","169","18937","1578"
"1362","169","18938","1881"
"1363","169","18939","1886"
"1364","169","18940","1892"
"1365","169","18941","2043"
"1366","169","18942","2095"
"1367","169","18943","2017"
"1368","169","18944","1805"
"1369","169","18945","1925"
"1370","169","18946","2178"
"1371","169","18947","2590"
"1372","169","18948","2253"
"1373","169","18949","2000"
"1374","169","18950","2380"
"1375","170","18934","2024"
"1376","170","18935","1754"
"1377","170","18936","1537"
"1378","170","18937","1578"
"1379","170","18938","1881"
"1380","170","18939","1886"
"1381","170","18940","1892"
"1382","170","18941","2043"
"1383","170","18942","2095"
"1384","170","18943","2017"
"1385","170","18944","1805"
"1386","170","18945","1925"
"1387","170","18946","2178"
"1388","170","18947","2590"
"1389","170","18948","2253"
"1390","170","18949","2000"
"1391","170","18950","2380"
"1392","171","18934","2024"
"1393","171","18935","1754"
"1394","171","18936","1537"
"1395","171","18937","1578"
"1396","171","18938","1881"
"1397","171","18939","1886"
"1398","171","18940","1892"
"1399","171","18941","2043"
"1400","171","18942","2095"
"1401","171","18943","2017"
"1402","171","18944","1805"
"1403","171","18945","1925"
"1404","171","18946","2178"
"1405","171","18947","2590"
"1406","171","18948","2253"
"1407","171","18949","2000"
"1408","171","18950","2380"
"1409","172","18934","2024"
"1410","172","18935","1754"
"1411","172","18936","1537"
"1412","172","18937","1578"
"1413","172","18938","1881"
"1414","172","18939","1886"
"1415","172","18940","1892"
"1416","172","18941","2043"
"1417","172","18942","2095"
"1418","172","18943","2017"
"1419","172","18944","1805"
"1420","172","18945","1925"
"1421","172","18946","2178"
"1422","172","18947","2590"
"1423","172","18948","2253"
"1424","172","18949","2000"
"1425","172","18950","2380"
"1426","173","18934","2024"
"1427","173","18935","1754"
"1428","173","18936","1537"
"1429","173","18937","1578"
"1430","173","18938","1881"
"1431","173","18939","1886"
"1432","173","18940","1892"
"1433","173","18941","2043"
"1434","173","18942","2095"
"1435","173","18943","2017"
"1436","173","18944","1805"
"1437","173","18945","1925"
"1438","173","18946","2178"
"1439","173","18947","2590"
"1440","173","18948","2253"
"1441","173","18949","2000"
"1442","173","18950","2380"
"1443","174","18934","190"
"1444","174","18935","151"
"1445","175","18934","190"
"1446","175","18935","151"
"1447","176","18934","190"
"1448","176","18935","151"
"1449","177","18934","190"
"1450","177","18935","151"
"1451","178","18934","357"
"1452","178","18935","283"
"1453","178","18936","266"
"1454","178","18937","356"
"1455","178","18938","383"
"1456","178","18939","326"
"1457","178","18940","358"
"1458","178","18941","295"
"1459","178","18942","332"
"1460","178","18943","286"
"1461","178","18944","305"
"1462","178","18945","421"
"1463","178","18946","413"
"1464","178","18947","487"
"1465","178","18948","370"
"1466","178","18949","413"
"1467","178","18950","401"
"1468","178","18951","297"
"1469","178","18952","313"
"1470","178","18953","403"
"1471","178","18954","338"
"1472","178","18955","365"
"1473","178","18956","301"
"1474","178","18957","326"
"1475","178","18958","309"
"1476","178","18959","351"
"1477","178","18960","384"
"1478","178","18961","326"
"1479","178","18962","376"
"1480","178","18963","261"
"1481","178","18964","371"
"1482","178","18965","289"
"1483","178","18966","373"
"1484","178","18967","340"
"1485","178","18968","341"
"1486","178","18969","484"
"1487","178","18970","535"
"1488","178","18971","0"
"1489","178","18972","0"
"1490","178","18973","0"
"1491","178","18974","0"
"1492","178","18975","0"
"1493","178","18976","0"
"1494","178","18977","0"
"1495","178","18978","0"
"1496","178","18979","0"
"1497","178","18980","0"
"1498","178","18981","0"
"1499","178","18982","0"
"1500","178","18983","0"
"1501","178","18984","0"
"1502","178","18985","0"
"1503","178","18986","0"
"1504","178","18987","0"
"1505","178","18988","0"
"1506","178","18989","0"
"1507","178","18990","0"
"1508","178","18991","0"
"1509","178","18992","0"
"1510","178","18993","0"
"1511","178","18994","0"
"1512","178","18995","0"
"1513","178","18996","0"
"1514","178","18997","0"
"1515","178","18998","0"
"1516","178","18999","0"
"1517","178","19000","0"
"1518","178","19001","0"
"1519","178","19002","0"
"1520","178","19003","0"
"1521","178","19004","0"
"1522","178","19005","0"
"1523","178","19006","3"
"1524","178","19007","1"
"1525","178","19008","0"
"1526","178","19009","0"
"1527","178","19010","0"
"1528","178","19011","0"
"1529","178","19012","0"
"1530","178","19013","0"
"1531","178","19014","0"
"1532","178","19015","0"
"1533","178","19016","0"
"1534","178","19017","0"
"1535","179","18934","65"
"1536","180","18934","3433"
"1537","181","18934","316"
"1538","182","18932","16"
"1539","182","18933","16"
"1540","182","18934","13"
"1541","182","18935","9"
"1542","182","18936","11"
"1543","182","18937","6"
"1544","182","18938","8"
"1545","182","18939","14"
"1546","182","18940","12"
"1547","182","18941","2"
"1548","182","18942","15"
"1549","183","18932","2059"
"1550","183","18933","1947"
"1551","183","18934","1963"
"1552","183","18935","1700"
"1553","184","18932","4681"
"1554","184","18933","4492"
"1555","184","18934","4517"
"1556","185","18932","4683"
"1557","185","18933","4494"
"1558","186","18932","1071"
"1559","187","18931","272"
"1560","188","18930","14"
"1561","189","18929","1781"
"1562","189","18930","1327"
"1563","189","18931","1403"
"1564","190","18929","2027"
"1565","190","18930","1496"
"1566","190","18931","1582"
"1567","190","18932","2122"
"1568","190","18933","2018"
"1569","191","18929","1033"
"1570","191","18930","745"
"1571","191","18931","823"
"1572","191","18932","1068"
"1573","191","18933","1015"
"1574","191","18934","1000"
"1575","191","18935","873"
"1576","191","18936","760"
"1577","191","18937","792"
"1578","191","18938","986"
"1579","191","18939","908"
"1580","191","18940","969"
"1581","191","18941","1046"
"1582","191","18942","1127"
"1583","191","18943","1015"
"1584","191","18944","931"
"1585","191","18945","1001"
"1586","191","18946","1221"
"1587","191","18947","1457"
"1588","191","18948","1195"
"1589","191","18949","1005"
"1590","191","18950","1215"
"1591","191","18951","961"
"1592","191","18952","1016"
"1593","191","18953","1173"
"1594","191","18954","1098"
"1595","191","18955","1118"
"1596","191","18956","936"
"1597","191","18957","869"
"1598","191","18958","1173"
"1599","191","18959","987"
"1600","191","18960","1183"
"1601","191","18961","999"
"1602","191","18962","1319"
"1603","191","18963","1209"
"1604","191","18964","1177"
"1605","191","18965","979"
"1606","191","18966","1266"
"1607","191","18967","1105"
"1608","191","18968","842"
"1609","191","18969","939"
"1610","191","18970","951"
"1611","191","18971","1"
"1612","191","18972","0"
"1613","191","18973","0"
"1614","191","18974","0"
"1615","191","18975","0"
"1616","191","18976","0"
"1617","191","18977","0"
"1618","191","18978","0"
"1619","191","18979","0"
"1620","191","18980","0"
"1621","191","18981","0"
"1622","191","18982","0"
"1623","191","18983","0"
"1624","191","18984","0"
"1625","191","18985","0"
"1626","191","18986","0"
"1627","191","18987","0"
"1628","191","18988","0"
"1629","191","18989","0"
"1630","191","18990","0"
"1631","191","18991","0"
"1632","191","18992","0"
"1633","191","18993","0"
"1634","191","18994","0"
"1635","191","18995","0"
"1636","191","18996","0"
"1637","191","18997","0"
"1638","191","18998","0"
"1639","191","18999","0"
"1640","191","19000","0"
"1641","191","19001","0"
"1642","191","19002","0"
"1643","191","19003","0"
"1644","191","19004","0"
"1645","191","19005","0"
"1646","191","19006","5"
"1647","191","19007","5"
"1648","191","19008","0"
"1649","191","19009","0"
"1650","191","19010","0"
"1651","191","19011","0"
"1652","191","19012","0"
"1653","191","19013","0"
"1654","191","19014","0"
"1655","191","19015","0"
"1656","191","19016","0"
"1657","191","19017","1"
"1658","192","18929","308"
"1659","193","18928","4191"
"1660","194","18928","1433"
"1661","195","18928","1433"
"1662","196","18928","1433"
"1663","197","18928","1433"
"1664","198","18927","109"
"1665","198","18928","165"
"1666","198","18929","83"
"1667","199","18927","271"
"1668","200","18927","2045"
"1669","201","18927","457"
"1670","202","18926","1925"
"1671","203","18926","1925"
"1672","204","18926","1925"
"1673","205","18926","1925"
"1674","206","18926","1925"
"1675","207","18926","1925"
"1676","208","18926","1925"
"1677","209","18926","1925"
"1678","210","18926","1925"
"1679","211","18926","1925"
"1680","212","18926","1925"
"1681","213","18925","2211"
"1682","214","18925","393"
"1683","215","18925","1203"
"1684","216","18925","1215"
"1685","216","18926","1151"
"1686","217","18925","2434"
"1687","218","18923","856"
"1688","219","18923","859"
"1689","219","18924","1111"
"1690","219","18925","1207"
"1691","219","18926","1144"
"1692","219","18927","1080"
"1693","219","18928","942"
"1694","219","18929","1038"
"1695","219","18930","750"
"1696","219","18931","828"
"1697","219","18932","1070"
"1698","219","18933","1021"
"1699","220","18922","5165"
"1700","220","18923","3724"
"1701","220","18924","5004"
"1702","220","18925","4958"
"1703","220","18926","5099"
"1704","220","18927","4556"
"1705","220","18928","4199"
"1706","220","18929","4488"
"1707","220","18930","3558"
"1708","220","18931","3750"
"1709","220","18932","4681"
"1710","220","18933","4492"
"1711","221","18922","62"
"1712","222","18922","2378"
"1713","223","18922","5141"
"1714","224","18921","1113"
"1715","224","18922","1444"
"1716","224","18923","1094"
"1717","224","18924","1515"
"1718","224","18925","1576"
"1719","225","18921","828"
"1720","226","18921","1633"
"1721","227","18920","1610"
"1722","228","18920","819"
"1723","229","18920","277"
"1724","230","18920","269"
"1725","231","18920","269"
"1726","232","18920","283"
"1727","232","18921","295"
"1728","232","18922","458"
"1729","232","18923","293"
"1730","232","18924","376"
"1731","232","18925","393"
"1732","232","18926","419"
"1733","232","18927","363"
"1734","232","18928","356"
"1735","232","18929","376"
"1736","232","18930","311"
"1737","232","18931","319"
"1738","232","18932","361"
"1739","232","18933","357"
"1740","232","18934","382"
"1741","233","18919","1599"
"1742","234","18919","1642"
