"","Date","Date_MY","Users","Posts","Comments","Total","Men..20.years.and.over","Women..20.years.and.over","X16.to.19.years.old","White","Black.or.African.American","Asian","Hispanic.or.Latino"
"1923","2018-11-17","2018-11",8462,NA,NA,3.8,3.4,3.5,12.4,3.4,6.1,2.9,4.7
"1924","2018-11-18","2018-11",8471,7,20,3.8,3.4,3.5,12.4,3.4,6.1,2.9,4.7
"1925","2018-11-19","2018-11",8487,NA,NA,3.8,3.4,3.5,12.4,3.4,6.1,2.9,4.7
"1926","2018-11-20","2018-11",8492,4,40,3.8,3.4,3.5,12.4,3.4,6.1,2.9,4.7
"1927","2018-11-21","2018-11",8493,7,25,3.8,3.4,3.5,12.4,3.4,6.1,2.9,4.7
"1928","2018-11-22","2018-11",8493,3,23,3.8,3.4,3.5,12.4,3.4,6.1,2.9,4.7
"1929","2018-11-23","2018-11",8508,5,16,3.8,3.4,3.5,12.4,3.4,6.1,2.9,4.7
"1930","2018-11-24","2018-11",8531,8,76,3.8,3.4,3.5,12.4,3.4,6.1,2.9,4.7
"1931","2018-11-25","2018-11",8540,5,41,3.8,3.4,3.5,12.4,3.4,6.1,2.9,4.7
"1932","2018-11-26","2018-11",8543,6,80,3.8,3.4,3.5,12.4,3.4,6.1,2.9,4.7
"1933","2018-11-27","2018-11",8598,9,79,3.8,3.4,3.5,12.4,3.4,6.1,2.9,4.7
"1934","2018-11-28","2018-11",8605,9,61,3.8,3.4,3.5,12.4,3.4,6.1,2.9,4.7
"1935","2018-11-29","2018-11",8616,5,57,3.8,3.4,3.5,12.4,3.4,6.1,2.9,4.7
"1936","2018-11-30","2018-11",8621,NA,NA,3.8,3.4,3.5,12.4,3.4,6.1,2.9,4.7
"1937","2018-12-01","2018-12",8624,8,13,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1938","2018-12-02","2018-12",8644,3,26,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1939","2018-12-03","2018-12",8649,6,36,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1940","2018-12-04","2018-12",8668,NA,3,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1941","2018-12-05","2018-12",8682,8,81,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1942","2018-12-06","2018-12",8699,7,61,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1943","2018-12-07","2018-12",8719,12,85,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1944","2018-12-08","2018-12",8721,5,59,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1945","2018-12-09","2018-12",8739,3,20,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1946","2018-12-10","2018-12",8746,9,35,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1947","2018-12-11","2018-12",8743,13,66,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1948","2018-12-12","2018-12",8742,NA,NA,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1949","2018-12-13","2018-12",8756,8,59,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1950","2018-12-14","2018-12",8768,7,48,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1951","2018-12-15","2018-12",8835,3,21,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1952","2018-12-16","2018-12",8895,16,68,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1953","2018-12-17","2018-12",8918,NA,NA,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1954","2018-12-18","2018-12",8935,11,53,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1955","2018-12-19","2018-12",8945,4,15,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1956","2018-12-20","2018-12",8945,3,63,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1957","2018-12-21","2018-12",8945,8,51,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1958","2018-12-22","2018-12",8949,7,56,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1959","2018-12-23","2018-12",8949,1,34,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1960","2018-12-24","2018-12",8967,3,15,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1961","2018-12-25","2018-12",8974,3,29,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1962","2018-12-26","2018-12",8990,6,43,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1963","2018-12-27","2018-12",8995,3,31,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1964","2018-12-28","2018-12",9004,7,35,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1965","2018-12-29","2018-12",9016,9,34,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1966","2018-12-30","2018-12",9014,4,28,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1967","2018-12-31","2018-12",9019,3,18,3.9,3.6,3.5,12.6,3.4,6.7,3.4,4.5
"1968","2019-01-01","2019-1",11644,16,313,4,3.7,3.6,12.9,3.5,7,3,4.7
"1969","2019-01-02","2019-1",12796,13,124,4,3.7,3.6,12.9,3.5,7,3,4.7
"1970","2019-01-03","2019-1",12851,12,87,4,3.7,3.6,12.9,3.5,7,3,4.7
"1971","2019-01-04","2019-1",12863,12,101,4,3.7,3.6,12.9,3.5,7,3,4.7
"1972","2019-01-05","2019-1",12970,14,99,4,3.7,3.6,12.9,3.5,7,3,4.7
"1973","2019-01-06","2019-1",13007,15,97,4,3.7,3.6,12.9,3.5,7,3,4.7
"1974","2019-01-07","2019-1",13052,NA,NA,4,3.7,3.6,12.9,3.5,7,3,4.7
"1975","2019-01-08","2019-1",13052,17,127,4,3.7,3.6,12.9,3.5,7,3,4.7
"1976","2019-01-09","2019-1",13069,11,73,4,3.7,3.6,12.9,3.5,7,3,4.7
"1977","2019-01-10","2019-1",13180,11,94,4,3.7,3.6,12.9,3.5,7,3,4.7
"1978","2019-01-11","2019-1",13240,9,100,4,3.7,3.6,12.9,3.5,7,3,4.7
"1979","2019-01-12","2019-1",13274,13,99,4,3.7,3.6,12.9,3.5,7,3,4.7
"1980","2019-01-13","2019-1",13289,13,77,4,3.7,3.6,12.9,3.5,7,3,4.7
"1981","2019-01-14","2019-1",13316,14,90,4,3.7,3.6,12.9,3.5,7,3,4.7
"1982","2019-01-15","2019-1",13336,11,59,4,3.7,3.6,12.9,3.5,7,3,4.7
"1983","2019-01-16","2019-1",13385,16,92,4,3.7,3.6,12.9,3.5,7,3,4.7
"1984","2019-01-17","2019-1",13421,13,88,4,3.7,3.6,12.9,3.5,7,3,4.7
"1985","2019-01-18","2019-1",13554,9,32,4,3.7,3.6,12.9,3.5,7,3,4.7
"1986","2019-01-19","2019-1",13590,10,53,4,3.7,3.6,12.9,3.5,7,3,4.7
"1987","2019-01-20","2019-1",13628,7,49,4,3.7,3.6,12.9,3.5,7,3,4.7
"1988","2019-01-21","2019-1",13669,13,71,4,3.7,3.6,12.9,3.5,7,3,4.7
"1989","2019-01-22","2019-1",13679,14,83,4,3.7,3.6,12.9,3.5,7,3,4.7
"1990","2019-01-23","2019-1",13697,17,106,4,3.7,3.6,12.9,3.5,7,3,4.7
"1991","2019-01-24","2019-1",13747,8,78,4,3.7,3.6,12.9,3.5,7,3,4.7
"1992","2019-01-25","2019-1",13852,8,72,4,3.7,3.6,12.9,3.5,7,3,4.7
"1993","2019-01-26","2019-1",13889,12,77,4,3.7,3.6,12.9,3.5,7,3,4.7
"1994","2019-01-27","2019-1",14112,16,146,4,3.7,3.6,12.9,3.5,7,3,4.7
"1995","2019-01-28","2019-1",14599,22,121,4,3.7,3.6,12.9,3.5,7,3,4.7
"1996","2019-01-29","2019-1",14679,8,103,4,3.7,3.6,12.9,3.5,7,3,4.7
"1997","2019-01-30","2019-1",14734,21,108,4,3.7,3.6,12.9,3.5,7,3,4.7
"1998","2019-01-31","2019-1",14776,13,70,4,3.7,3.6,12.9,3.5,7,3,4.7
"1999","2019-02-01","2019-2",14803,12,34,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2000","2019-02-02","2019-2",14857,9,58,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2001","2019-02-03","2019-2",14879,11,62,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2002","2019-02-04","2019-2",14895,11,78,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2003","2019-02-05","2019-2",14914,13,78,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2004","2019-02-06","2019-2",15823,20,111,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2005","2019-02-07","2019-2",16216,27,150,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2006","2019-02-08","2019-2",16237,13,62,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2007","2019-02-09","2019-2",16272,10,53,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2008","2019-02-10","2019-2",16316,21,69,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2009","2019-02-11","2019-2",16378,10,66,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2010","2019-02-12","2019-2",16400,15,74,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2011","2019-02-13","2019-2",16442,16,68,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2012","2019-02-14","2019-2",16460,10,88,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2013","2019-02-15","2019-2",16608,21,288,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2014","2019-02-16","2019-2",16629,15,131,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2015","2019-02-17","2019-2",16656,16,92,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2016","2019-02-18","2019-2",16749,20,118,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2017","2019-02-19","2019-2",17036,18,136,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2018","2019-02-20","2019-2",17097,22,164,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2019","2019-02-21","2019-2",17187,16,131,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2020","2019-02-22","2019-2",17200,13,82,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2021","2019-02-23","2019-2",17193,15,58,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2022","2019-02-24","2019-2",17203,11,99,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2023","2019-02-25","2019-2",17228,12,94,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2024","2019-02-26","2019-2",17266,13,98,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2025","2019-02-27","2019-2",17485,16,118,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2026","2019-02-28","2019-2",17532,17,120,3.8,3.4,3.4,13.7,3.2,7.1,3.1,4.3
"2027","2019-03-01","2019-3",17565,12,68,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2028","2019-03-02","2019-3",17573,11,92,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2029","2019-03-03","2019-3",17585,15,108,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2030","2019-03-04","2019-3",17632,17,101,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2031","2019-03-05","2019-3",17689,18,149,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2032","2019-03-06","2019-3",17726,12,106,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2033","2019-03-07","2019-3",17747,27,86,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2034","2019-03-08","2019-3",17809,13,68,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2035","2019-03-09","2019-3",17952,22,116,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2036","2019-03-10","2019-3",18215,24,152,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2037","2019-03-11","2019-3",18343,24,103,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2038","2019-03-12","2019-3",18402,21,119,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2039","2019-03-13","2019-3",18433,20,173,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2040","2019-03-14","2019-3",18465,10,95,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2041","2019-03-15","2019-3",18509,9,82,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2042","2019-03-16","2019-3",18557,12,89,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2043","2019-03-17","2019-3",18659,21,114,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2044","2019-03-18","2019-3",18707,22,112,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2045","2019-03-19","2019-3",18743,15,93,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2046","2019-03-20","2019-3",18768,NA,NA,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2047","2019-03-21","2019-3",18835,21,233,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2048","2019-03-22","2019-3",18935,NA,NA,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2049","2019-03-23","2019-3",18950,12,78,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2050","2019-03-24","2019-3",19076,20,148,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2051","2019-03-25","2019-3",19209,19,158,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2052","2019-03-26","2019-3",19255,10,110,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2053","2019-03-27","2019-3",19281,15,163,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2054","2019-03-28","2019-3",19454,18,138,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2055","2019-03-29","2019-3",19664,22,181,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2056","2019-03-30","2019-3",19707,11,105,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2057","2019-03-31","2019-3",19748,16,113,3.8,3.5,3.4,12.4,3.3,6.5,3,4.5
"2058","2019-04-01","2019-4",19851,17,196,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2059","2019-04-02","2019-4",19891,12,130,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2060","2019-04-03","2019-4",19964,25,140,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2061","2019-04-04","2019-4",20256,22,168,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2062","2019-04-05","2019-4",20468,17,206,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2063","2019-04-06","2019-4",20629,16,194,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2064","2019-04-07","2019-4",20802,24,132,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2065","2019-04-08","2019-4",20991,18,88,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2066","2019-04-09","2019-4",21167,23,142,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2067","2019-04-10","2019-4",21350,32,170,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2068","2019-04-11","2019-4",21454,19,205,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2069","2019-04-12","2019-4",21575,21,113,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2070","2019-04-13","2019-4",21652,9,121,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2071","2019-04-14","2019-4",21962,20,143,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2072","2019-04-15","2019-4",22423,29,150,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2073","2019-04-16","2019-4",22565,33,193,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2074","2019-04-17","2019-4",22652,24,213,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2075","2019-04-18","2019-4",22782,17,130,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2076","2019-04-19","2019-4",22960,20,129,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2077","2019-04-20","2019-4",23155,13,64,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2078","2019-04-21","2019-4",23262,22,163,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2079","2019-04-22","2019-4",23336,25,169,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2080","2019-04-23","2019-4",23469,26,237,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2081","2019-04-24","2019-4",23544,30,132,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2082","2019-04-25","2019-4",23628,19,138,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2083","2019-04-26","2019-4",23670,19,151,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2084","2019-04-27","2019-4",23750,25,140,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2085","2019-04-28","2019-4",23811,15,158,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2086","2019-04-29","2019-4",23886,32,158,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2087","2019-04-30","2019-4",23987,33,169,3.6,3.4,3.2,12.7,3.2,6.5,2.3,4.1
"2088","2019-05-01","2019-5",24072,22,199,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2089","2019-05-02","2019-5",24186,19,165,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2090","2019-05-03","2019-5",24209,21,114,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2091","2019-05-04","2019-5",24276,17,93,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2092","2019-05-05","2019-5",24356,15,141,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2093","2019-05-06","2019-5",24526,17,158,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2094","2019-05-07","2019-5",24668,33,211,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2095","2019-05-08","2019-5",24739,31,191,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2096","2019-05-09","2019-5",24806,21,136,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2097","2019-05-10","2019-5",24853,12,164,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2098","2019-05-11","2019-5",24907,13,121,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2099","2019-05-12","2019-5",25015,19,166,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2100","2019-05-13","2019-5",25091,20,133,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2101","2019-05-14","2019-5",25201,20,167,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2102","2019-05-15","2019-5",25368,22,193,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2103","2019-05-16","2019-5",25440,19,124,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2104","2019-05-17","2019-5",25477,17,124,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2105","2019-05-18","2019-5",25533,24,131,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2106","2019-05-19","2019-5",25578,20,91,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2107","2019-05-20","2019-5",25633,19,135,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2108","2019-05-21","2019-5",25664,25,191,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2109","2019-05-22","2019-5",25726,24,200,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2110","2019-05-23","2019-5",25839,26,185,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2111","2019-05-24","2019-5",25875,17,91,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2112","2019-05-25","2019-5",26205,26,197,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2113","2019-05-26","2019-5",26405,19,160,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2114","2019-05-27","2019-5",26476,35,259,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2115","2019-05-28","2019-5",26612,29,262,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2116","2019-05-29","2019-5",26950,27,279,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2117","2019-05-30","2019-5",27084,23,182,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2118","2019-05-31","2019-5",27274,15,106,3.6,3.3,3.3,12.8,3.3,6.1,2.5,4.2
"2119","2019-06-01","2019-6",27339,17,149,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2120","2019-06-02","2019-6",27399,28,155,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2121","2019-06-03","2019-6",27562,31,247,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2122","2019-06-04","2019-6",27722,26,356,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2123","2019-06-05","2019-6",27780,26,211,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2124","2019-06-06","2019-6",27841,34,172,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2125","2019-06-07","2019-6",27916,21,135,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2126","2019-06-08","2019-6",28330,16,152,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2127","2019-06-09","2019-6",28847,21,193,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2128","2019-06-10","2019-6",29173,27,162,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2129","2019-06-11","2019-6",29234,29,165,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2130","2019-06-12","2019-6",29319,29,141,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2131","2019-06-13","2019-6",29460,24,188,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2132","2019-06-14","2019-6",29541,16,251,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2133","2019-06-15","2019-6",29936,25,173,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2134","2019-06-16","2019-6",30081,31,228,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2135","2019-06-17","2019-6",30220,26,111,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2136","2019-06-18","2019-6",30331,24,150,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2137","2019-06-19","2019-6",30518,18,121,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2138","2019-06-20","2019-6",30693,24,172,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2139","2019-06-21","2019-6",30797,22,184,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2140","2019-06-22","2019-6",30884,27,170,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2141","2019-06-23","2019-6",30964,27,217,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2142","2019-06-24","2019-6",31052,38,214,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2143","2019-06-25","2019-6",31161,33,191,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2144","2019-06-26","2019-6",31313,24,154,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2145","2019-06-27","2019-6",31386,NA,NA,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2146","2019-06-28","2019-6",31556,21,183,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2147","2019-06-29","2019-6",31630,22,118,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2148","2019-06-30","2019-6",31756,29,167,3.6,3.3,3.3,12.7,3.3,5.8,2.1,4.3
"2149","2019-07-01","2019-7",31905,21,150,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2150","2019-07-02","2019-7",32164,28,156,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2151","2019-07-03","2019-7",32268,22,208,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2152","2019-07-04","2019-7",32598,22,194,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2153","2019-07-05","2019-7",32672,14,121,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2154","2019-07-06","2019-7",32799,16,123,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2155","2019-07-07","2019-7",32917,25,121,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2156","2019-07-08","2019-7",33109,30,158,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2157","2019-07-09","2019-7",33274,27,245,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2158","2019-07-10","2019-7",33410,31,249,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2159","2019-07-11","2019-7",33506,21,159,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2160","2019-07-12","2019-7",33641,31,206,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2161","2019-07-13","2019-7",33732,22,182,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2162","2019-07-14","2019-7",33880,33,272,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2163","2019-07-15","2019-7",34051,43,488,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2164","2019-07-16","2019-7",34144,27,258,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2165","2019-07-17","2019-7",34300,26,165,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2166","2019-07-18","2019-7",34447,27,179,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2167","2019-07-19","2019-7",34507,15,190,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2168","2019-07-20","2019-7",34701,22,105,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2169","2019-07-21","2019-7",34772,26,180,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2170","2019-07-22","2019-7",34880,31,201,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2171","2019-07-23","2019-7",35094,38,276,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2172","2019-07-24","2019-7",35235,34,231,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2173","2019-07-25","2019-7",35334,33,174,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2174","2019-07-26","2019-7",35435,21,119,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2175","2019-07-27","2019-7",35498,15,155,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2176","2019-07-28","2019-7",35656,33,145,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2177","2019-07-29","2019-7",35787,29,227,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2178","2019-07-30","2019-7",35906,38,201,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
"2179","2019-07-31","2019-7",36018,31,207,3.7,3.3,3.3,12.9,3.3,5.8,2.7,4.4
