"","Date","Date_MY","Comments","Users","Posts","Total","Nonagricultural.wage.and.salary","Nonagricultural.self.employment","Employed.part.time"
"2730","2021-02-01","2021-2",618,NA,71,"150,367","139,265","8,827","25,168"
"2731","2021-02-02","2021-2",895,234052,106,"150,367","139,265","8,827","25,168"
"2732","2021-02-03","2021-2",973,235023,106,"150,367","139,265","8,827","25,168"
"2733","2021-02-04","2021-2",717,235297,77,"150,367","139,265","8,827","25,168"
"2734","2021-02-05","2021-2",742,235584,82,"150,367","139,265","8,827","25,168"
"2735","2021-02-06","2021-2",334,235980,70,"150,367","139,265","8,827","25,168"
"2736","2021-02-07","2021-2",900,236326,85,"150,367","139,265","8,827","25,168"
"2737","2021-02-08","2021-2",1061,237232,112,"150,367","139,265","8,827","25,168"
"2738","2021-02-09","2021-2",832,237620,85,"150,367","139,265","8,827","25,168"
"2739","2021-02-10","2021-2",792,237852,80,"150,367","139,265","8,827","25,168"
"2740","2021-02-11","2021-2",1191,238866,70,"150,367","139,265","8,827","25,168"
"2741","2021-02-12","2021-2",567,239129,67,"150,367","139,265","8,827","25,168"
"2742","2021-02-13","2021-2",551,239604,57,"150,367","139,265","8,827","25,168"
"2743","2021-02-14","2021-2",1127,239920,84,"150,367","139,265","8,827","25,168"
"2744","2021-02-15","2021-2",NA,240328,NA,"150,367","139,265","8,827","25,168"
"2745","2021-02-16","2021-2",731,240768,69,"150,367","139,265","8,827","25,168"
"2746","2021-02-17","2021-2",688,241156,104,"150,367","139,265","8,827","25,168"
"2747","2021-02-18","2021-2",719,241674,90,"150,367","139,265","8,827","25,168"
"2748","2021-02-19","2021-2",841,242250,65,"150,367","139,265","8,827","25,168"
"2749","2021-02-20","2021-2",914,242527,58,"150,367","139,265","8,827","25,168"
"2750","2021-02-21","2021-2",915,242978,77,"150,367","139,265","8,827","25,168"
"2751","2021-02-22","2021-2",694,243328,82,"150,367","139,265","8,827","25,168"
"2752","2021-02-23","2021-2",1067,244129,107,"150,367","139,265","8,827","25,168"
"2753","2021-02-24","2021-2",861,244735,114,"150,367","139,265","8,827","25,168"
"2754","2021-02-25","2021-2",899,245361,105,"150,367","139,265","8,827","25,168"
"2755","2021-02-26","2021-2",638,245606,75,"150,367","139,265","8,827","25,168"
"2756","2021-02-27","2021-2",663,246127,81,"150,367","139,265","8,827","25,168"
"2757","2021-02-28","2021-2",994,246547,103,"150,367","139,265","8,827","25,168"
"2758","2021-03-01","2021-3",1220,246786,116,"150,940","139,504","9,248","25,158"
"2759","2021-03-02","2021-3",1399,247676,91,"150,940","139,504","9,248","25,158"
"2760","2021-03-03","2021-3",1423,248879,94,"150,940","139,504","9,248","25,158"
"2761","2021-03-04","2021-3",817,249462,63,"150,940","139,504","9,248","25,158"
"2762","2021-03-05","2021-3",654,249606,69,"150,940","139,504","9,248","25,158"
"2763","2021-03-06","2021-3",707,249991,85,"150,940","139,504","9,248","25,158"
"2764","2021-03-07","2021-3",811,250427,79,"150,940","139,504","9,248","25,158"
"2765","2021-03-08","2021-3",849,250891,70,"150,940","139,504","9,248","25,158"
"2766","2021-03-09","2021-3",1213,251336,75,"150,940","139,504","9,248","25,158"
"2767","2021-03-10","2021-3",1203,252091,81,"150,940","139,504","9,248","25,158"
"2768","2021-03-11","2021-3",1003,252384,93,"150,940","139,504","9,248","25,158"
"2769","2021-03-12","2021-3",1439,252848,70,"150,940","139,504","9,248","25,158"
"2770","2021-03-13","2021-3",1048,253252,78,"150,940","139,504","9,248","25,158"
"2771","2021-03-14","2021-3",1059,253634,76,"150,940","139,504","9,248","25,158"
"2772","2021-03-15","2021-3",989,253914,86,"150,940","139,504","9,248","25,158"
"2773","2021-03-16","2021-3",1091,254657,83,"150,940","139,504","9,248","25,158"
"2774","2021-03-17","2021-3",850,255323,114,"150,940","139,504","9,248","25,158"
"2775","2021-03-18","2021-3",1126,255565,99,"150,940","139,504","9,248","25,158"
"2776","2021-03-19","2021-3",659,255929,72,"150,940","139,504","9,248","25,158"
"2777","2021-03-20","2021-3",658,256102,86,"150,940","139,504","9,248","25,158"
"2778","2021-03-21","2021-3",684,256373,70,"150,940","139,504","9,248","25,158"
"2779","2021-03-22","2021-3",839,256613,91,"150,940","139,504","9,248","25,158"
"2780","2021-03-23","2021-3",1074,256979,89,"150,940","139,504","9,248","25,158"
"2781","2021-03-24","2021-3",1979,258974,112,"150,940","139,504","9,248","25,158"
"2782","2021-03-25","2021-3",1331,260192,85,"150,940","139,504","9,248","25,158"
"2783","2021-03-26","2021-3",NA,260519,NA,"150,940","139,504","9,248","25,158"
"2784","2021-03-27","2021-3",703,260836,81,"150,940","139,504","9,248","25,158"
"2785","2021-03-28","2021-3",2784,263824,90,"150,940","139,504","9,248","25,158"
"2786","2021-03-29","2021-3",1529,264824,108,"150,940","139,504","9,248","25,158"
"2787","2021-03-30","2021-3",1022,265326,88,"150,940","139,504","9,248","25,158"
"2788","2021-03-31","2021-3",964,266033,81,"150,940","139,504","9,248","25,158"
"2789","2021-04-01","2021-4",1381,266643,83,"151,259","139,915","8,992","25,046"
"2790","2021-04-02","2021-4",1048,266937,67,"151,259","139,915","8,992","25,046"
"2791","2021-04-03","2021-4",1051,267332,67,"151,259","139,915","8,992","25,046"
"2792","2021-04-04","2021-4",990,268965,91,"151,259","139,915","8,992","25,046"
"2793","2021-04-05","2021-4",1120,269894,120,"151,259","139,915","8,992","25,046"
"2794","2021-04-06","2021-4",982,270307,96,"151,259","139,915","8,992","25,046"
"2795","2021-04-07","2021-4",1260,271038,112,"151,259","139,915","8,992","25,046"
"2796","2021-04-08","2021-4",1844,272198,96,"151,259","139,915","8,992","25,046"
"2797","2021-04-09","2021-4",1395,272949,109,"151,259","139,915","8,992","25,046"
"2798","2021-04-10","2021-4",841,273468,76,"151,259","139,915","8,992","25,046"
"2799","2021-04-11","2021-4",969,274099,72,"151,259","139,915","8,992","25,046"
"2800","2021-04-12","2021-4",1600,275426,127,"151,259","139,915","8,992","25,046"
"2801","2021-04-13","2021-4",1547,276387,111,"151,259","139,915","8,992","25,046"
"2802","2021-04-14","2021-4",978,277168,86,"151,259","139,915","8,992","25,046"
"2803","2021-04-15","2021-4",1149,277864,88,"151,259","139,915","8,992","25,046"
"2804","2021-04-16","2021-4",1110,278151,96,"151,259","139,915","8,992","25,046"
"2805","2021-04-17","2021-4",1134,278777,72,"151,259","139,915","8,992","25,046"
"2806","2021-04-18","2021-4",2743,280174,119,"151,259","139,915","8,992","25,046"
"2807","2021-04-19","2021-4",1351,280706,81,"151,259","139,915","8,992","25,046"
"2808","2021-04-20","2021-4",1423,281638,90,"151,259","139,915","8,992","25,046"
"2809","2021-04-21","2021-4",1867,282250,131,"151,259","139,915","8,992","25,046"
"2810","2021-04-22","2021-4",1413,282656,96,"151,259","139,915","8,992","25,046"
"2811","2021-04-23","2021-4",1317,283207,95,"151,259","139,915","8,992","25,046"
"2812","2021-04-24","2021-4",1688,284171,92,"151,259","139,915","8,992","25,046"
"2813","2021-04-25","2021-4",1332,284620,84,"151,259","139,915","8,992","25,046"
"2814","2021-04-26","2021-4",1247,285463,102,"151,259","139,915","8,992","25,046"
"2815","2021-04-27","2021-4",2393,288539,126,"151,259","139,915","8,992","25,046"
"2816","2021-04-28","2021-4",2248,289685,133,"151,259","139,915","8,992","25,046"
"2817","2021-04-29","2021-4",1459,290423,115,"151,259","139,915","8,992","25,046"
"2818","2021-04-30","2021-4",1384,291051,102,"151,259","139,915","8,992","25,046"
"2819","2021-05-01","2021-5",1258,291821,93,"151,550","139,967","9,265","25,189"
"2820","2021-05-02","2021-5",1198,292303,116,"151,550","139,967","9,265","25,189"
"2821","2021-05-03","2021-5",1467,292827,135,"151,550","139,967","9,265","25,189"
"2822","2021-05-04","2021-5",2748,294560,145,"151,550","139,967","9,265","25,189"
"2823","2021-05-05","2021-5",2473,296913,154,"151,550","139,967","9,265","25,189"
"2824","2021-05-06","2021-5",1724,297535,137,"151,550","139,967","9,265","25,189"
"2825","2021-05-07","2021-5",1999,298244,136,"151,550","139,967","9,265","25,189"
"2826","2021-05-08","2021-5",3071,299764,144,"151,550","139,967","9,265","25,189"
"2827","2021-05-09","2021-5",2396,300488,174,"151,550","139,967","9,265","25,189"
"2828","2021-05-10","2021-5",1853,301463,184,"151,550","139,967","9,265","25,189"
"2829","2021-05-11","2021-5",1602,302239,154,"151,550","139,967","9,265","25,189"
"2830","2021-05-12","2021-5",1961,302917,136,"151,550","139,967","9,265","25,189"
"2831","2021-05-13","2021-5",2068,303942,139,"151,550","139,967","9,265","25,189"
"2832","2021-05-14","2021-5",2666,305731,124,"151,550","139,967","9,265","25,189"
"2833","2021-05-15","2021-5",3247,308398,133,"151,550","139,967","9,265","25,189"
"2834","2021-05-16","2021-5",2378,309815,182,"151,550","139,967","9,265","25,189"
"2835","2021-05-17","2021-5",1730,311213,162,"151,550","139,967","9,265","25,189"
"2836","2021-05-18","2021-5",1776,311911,191,"151,550","139,967","9,265","25,189"
"2837","2021-05-19","2021-5",1614,313083,147,"151,550","139,967","9,265","25,189"
"2838","2021-05-20","2021-5",1864,313728,130,"151,550","139,967","9,265","25,189"
"2839","2021-05-21","2021-5",1322,314292,112,"151,550","139,967","9,265","25,189"
"2840","2021-05-22","2021-5",1826,315084,135,"151,550","139,967","9,265","25,189"
"2841","2021-05-23","2021-5",1795,316445,135,"151,550","139,967","9,265","25,189"
"2842","2021-05-24","2021-5",1415,317187,167,"151,550","139,967","9,265","25,189"
"2843","2021-05-25","2021-5",1984,318139,152,"151,550","139,967","9,265","25,189"
"2844","2021-05-26","2021-5",1837,319477,140,"151,550","139,967","9,265","25,189"
"2845","2021-05-27","2021-5",1732,319899,156,"151,550","139,967","9,265","25,189"
"2846","2021-05-28","2021-5",1886,320837,117,"151,550","139,967","9,265","25,189"
"2847","2021-05-29","2021-5",2681,321779,109,"151,550","139,967","9,265","25,189"
"2848","2021-05-30","2021-5",1893,322650,132,"151,550","139,967","9,265","25,189"
"2849","2021-05-31","2021-5",1748,323163,135,"151,550","139,967","9,265","25,189"
"2850","2021-06-01","2021-6",1937,323824,162,"151,612","140,111","9,162","25,488"
"2851","2021-06-02","2021-6",1725,324458,138,"151,612","140,111","9,162","25,488"
"2852","2021-06-03","2021-6",1651,324926,145,"151,612","140,111","9,162","25,488"
"2853","2021-06-04","2021-6",2085,325269,140,"151,612","140,111","9,162","25,488"
"2854","2021-06-05","2021-6",1974,326764,128,"151,612","140,111","9,162","25,488"
"2855","2021-06-06","2021-6",1483,327204,158,"151,612","140,111","9,162","25,488"
"2856","2021-06-07","2021-6",1746,327487,149,"151,612","140,111","9,162","25,488"
"2857","2021-06-08","2021-6",1649,328449,194,"151,612","140,111","9,162","25,488"
"2858","2021-06-09","2021-6",2391,329968,180,"151,612","140,111","9,162","25,488"
"2859","2021-06-10","2021-6",1706,331022,193,"151,612","140,111","9,162","25,488"
"2860","2021-06-11","2021-6",1999,331666,133,"151,612","140,111","9,162","25,488"
"2861","2021-06-12","2021-6",1826,332102,131,"151,612","140,111","9,162","25,488"
"2862","2021-06-13","2021-6",1497,332784,154,"151,612","140,111","9,162","25,488"
"2863","2021-06-14","2021-6",1794,333416,158,"151,612","140,111","9,162","25,488"
"2864","2021-06-15","2021-6",1472,334047,170,"151,612","140,111","9,162","25,488"
"2865","2021-06-16","2021-6",1441,334595,162,"151,612","140,111","9,162","25,488"
"2866","2021-06-17","2021-6",1867,335179,162,"151,612","140,111","9,162","25,488"
"2867","2021-06-18","2021-6",2325,335917,130,"151,612","140,111","9,162","25,488"
"2868","2021-06-19","2021-6",1884,336799,137,"151,612","140,111","9,162","25,488"
"2869","2021-06-20","2021-6",1592,337381,132,"151,612","140,111","9,162","25,488"
"2870","2021-06-21","2021-6",2008,338314,182,"151,612","140,111","9,162","25,488"
"2871","2021-06-22","2021-6",1643,339185,133,"151,612","140,111","9,162","25,488"
"2872","2021-06-23","2021-6",2223,340436,144,"151,612","140,111","9,162","25,488"
"2873","2021-06-24","2021-6",2130,341207,125,"151,612","140,111","9,162","25,488"
"2874","2021-06-25","2021-6",1867,342050,81,"151,612","140,111","9,162","25,488"
"2875","2021-06-26","2021-6",2672,343199,109,"151,612","140,111","9,162","25,488"
"2876","2021-06-27","2021-6",2059,344100,161,"151,612","140,111","9,162","25,488"
"2877","2021-06-28","2021-6",1730,344871,166,"151,612","140,111","9,162","25,488"
"2878","2021-06-29","2021-6",2340,346440,136,"151,612","140,111","9,162","25,488"
"2879","2021-06-30","2021-6",2015,347318,136,"151,612","140,111","9,162","25,488"
"2880","2021-07-01","2021-7",1645,347784,110,"152,704","140,699","9,555","25,310"
"2881","2021-07-02","2021-7",1702,348119,115,"152,704","140,699","9,555","25,310"
"2882","2021-07-03","2021-7",2116,348547,103,"152,704","140,699","9,555","25,310"
"2883","2021-07-04","2021-7",3666,349544,150,"152,704","140,699","9,555","25,310"
"2884","2021-07-05","2021-7",2477,351377,166,"152,704","140,699","9,555","25,310"
"2885","2021-07-06","2021-7",1661,351934,126,"152,704","140,699","9,555","25,310"
"2886","2021-07-07","2021-7",2508,352857,170,"152,704","140,699","9,555","25,310"
"2887","2021-07-08","2021-7",2796,354525,179,"152,704","140,699","9,555","25,310"
"2888","2021-07-09","2021-7",2333,355352,117,"152,704","140,699","9,555","25,310"
"2889","2021-07-10","2021-7",2165,356631,114,"152,704","140,699","9,555","25,310"
"2890","2021-07-11","2021-7",2112,357643,144,"152,704","140,699","9,555","25,310"
"2891","2021-07-12","2021-7",2308,359982,162,"152,704","140,699","9,555","25,310"
"2892","2021-07-13","2021-7",2100,361346,176,"152,704","140,699","9,555","25,310"
"2893","2021-07-14","2021-7",2480,361875,177,"152,704","140,699","9,555","25,310"
"2894","2021-07-15","2021-7",2326,362426,140,"152,704","140,699","9,555","25,310"
"2895","2021-07-16","2021-7",3108,363974,118,"152,704","140,699","9,555","25,310"
"2896","2021-07-17","2021-7",2073,364581,123,"152,704","140,699","9,555","25,310"
"2897","2021-07-18","2021-7",2386,365892,153,"152,704","140,699","9,555","25,310"
"2898","2021-07-19","2021-7",2269,366765,177,"152,704","140,699","9,555","25,310"
"2899","2021-07-20","2021-7",2445,369018,140,"152,704","140,699","9,555","25,310"
"2900","2021-07-21","2021-7",2455,371502,167,"152,704","140,699","9,555","25,310"
"2901","2021-07-22","2021-7",2575,373053,147,"152,704","140,699","9,555","25,310"
"2902","2021-07-23","2021-7",2776,374293,115,"152,704","140,699","9,555","25,310"
"2903","2021-07-24","2021-7",3139,375925,158,"152,704","140,699","9,555","25,310"
"2904","2021-07-25","2021-7",2339,377782,152,"152,704","140,699","9,555","25,310"
"2905","2021-07-26","2021-7",3880,379512,NA,"152,704","140,699","9,555","25,310"
"2906","2021-07-27","2021-7",NA,383666,171,"152,704","140,699","9,555","25,310"
"2907","2021-07-28","2021-7",2640,384526,178,"152,704","140,699","9,555","25,310"
"2908","2021-07-29","2021-7",2294,386006,152,"152,704","140,699","9,555","25,310"
"2909","2021-07-30","2021-7",4589,390940,167,"152,704","140,699","9,555","25,310"
"2910","2021-07-31","2021-7",3463,391890,130,"152,704","140,699","9,555","25,310"
"2911","2021-08-01","2021-8",2884,392853,148,"153,167","141,225","9,496","25,739"
"2912","2021-08-02","2021-8",2422,393609,144,"153,167","141,225","9,496","25,739"
"2913","2021-08-03","2021-8",2490,395564,145,"153,167","141,225","9,496","25,739"
"2914","2021-08-04","2021-8",2342,396523,174,"153,167","141,225","9,496","25,739"
"2915","2021-08-05","2021-8",1747,397013,153,"153,167","141,225","9,496","25,739"
"2916","2021-08-06","2021-8",2051,397552,130,"153,167","141,225","9,496","25,739"
"2917","2021-08-07","2021-8",2035,398648,101,"153,167","141,225","9,496","25,739"
"2918","2021-08-08","2021-8",2392,399738,152,"153,167","141,225","9,496","25,739"
"2919","2021-08-09","2021-8",2138,400187,171,"153,167","141,225","9,496","25,739"
"2920","2021-08-10","2021-8",2031,401175,163,"153,167","141,225","9,496","25,739"
"2921","2021-08-11","2021-8",2190,402013,128,"153,167","141,225","9,496","25,739"
"2922","2021-08-12","2021-8",2574,402813,155,"153,167","141,225","9,496","25,739"
"2923","2021-08-13","2021-8",2806,404247,126,"153,167","141,225","9,496","25,739"
"2924","2021-08-14","2021-8",2487,405650,126,"153,167","141,225","9,496","25,739"
"2925","2021-08-15","2021-8",2357,407146,165,"153,167","141,225","9,496","25,739"
"2926","2021-08-16","2021-8",1992,408454,153,"153,167","141,225","9,496","25,739"
"2927","2021-08-17","2021-8",2521,410227,151,"153,167","141,225","9,496","25,739"
"2928","2021-08-18","2021-8",4114,414102,174,"153,167","141,225","9,496","25,739"
"2929","2021-08-19","2021-8",3055,415678,194,"153,167","141,225","9,496","25,739"
"2930","2021-08-20","2021-8",3138,416545,172,"153,167","141,225","9,496","25,739"
"2931","2021-08-21","2021-8",3351,417338,178,"153,167","141,225","9,496","25,739"
"2932","2021-08-22","2021-8",2406,418329,137,"153,167","141,225","9,496","25,739"
"2933","2021-08-23","2021-8",2829,420819,193,"153,167","141,225","9,496","25,739"
"2934","2021-08-24","2021-8",5344,423981,212,"153,167","141,225","9,496","25,739"
"2935","2021-08-25","2021-8",3616,424761,176,"153,167","141,225","9,496","25,739"
"2936","2021-08-26","2021-8",2876,425643,193,"153,167","141,225","9,496","25,739"
"2937","2021-08-27","2021-8",2932,426295,157,"153,167","141,225","9,496","25,739"
"2938","2021-08-28","2021-8",3458,427650,171,"153,167","141,225","9,496","25,739"
"2939","2021-08-29","2021-8",3133,429302,186,"153,167","141,225","9,496","25,739"
"2940","2021-08-30","2021-8",3485,431212,224,"153,167","141,225","9,496","25,739"
"2941","2021-08-31","2021-8",5494,434718,252,"153,167","141,225","9,496","25,739"
"2942","2021-09-01","2021-9",3629,437369,234,"153,806","141,756","9,424","25,772"
"2943","2021-09-02","2021-9",3400,439142,210,"153,806","141,756","9,424","25,772"
"2944","2021-09-03","2021-9",4146,440982,178,"153,806","141,756","9,424","25,772"
"2945","2021-09-04","2021-9",5417,444208,206,"153,806","141,756","9,424","25,772"
"2946","2021-09-05","2021-9",3885,445682,264,"153,806","141,756","9,424","25,772"
"2947","2021-09-06","2021-9",3312,447242,198,"153,806","141,756","9,424","25,772"
"2948","2021-09-07","2021-9",3777,449310,235,"153,806","141,756","9,424","25,772"
"2949","2021-09-08","2021-9",4347,452701,192,"153,806","141,756","9,424","25,772"
"2950","2021-09-09","2021-9",3707,454090,194,"153,806","141,756","9,424","25,772"
"2951","2021-09-10","2021-9",3477,455021,146,"153,806","141,756","9,424","25,772"
"2952","2021-09-11","2021-9",4533,457471,162,"153,806","141,756","9,424","25,772"
